SpMax_L,J_Dz(e),nHM,F01[N-N],F04[C-N],NssssC,nCb-,C%,nCp,nO,F03[C-N],SdssC,HyWi_B(m),LOC,SM6_L,F03[C-O],Me,Mi,nN-N,nArNO2,nCRX3,SpPosA_B(p),nCIR,B01[C-Br],B03[C-Cl],N-073,SpMax_A,Psi_i_1d,B04[C-Br],SdO,TI2_L,nCrt,C-026,F02[C-N],nHDon,SpMax_B(m),Psi_i_A,nN,SM6_B(m),nArCOOR,nX,target
5.489,1.8973,0.0,0.0,0.0,9.0,16.0,37.8,24.0,12.0,0.0,-2.385,5.293,0.927,12.609,40.0,0.988,1.129,0.0,0.0,0.0,1.236,4.0,0.0,0.0,0.0,2.467,0.0,0.0,56.39,5.365,0.0,4.0,0.0,4.0,3.897,2.266,0.0,10.292,0.0,0.0,0
3.986,2.958,0.0,0.0,0.0,0.0,0.0,32.1,2.0,1.0,0.0,0.0,4.008,3.792,10.039,1.0,0.965,1.141,0.0,0.0,0.0,1.198,0.0,0.0,0.0,0.0,1.987,0.0,0.0,0.0,10.955,0.0,0.0,0.0,1.0,3.01,1.685,0.0,8.228,0.0,0.0,1
5.0,5.0476,1.0,0.0,0.0,0.0,0.0,11.1,0.0,3.0,0.0,0.0,2.872,0.722,9.657,0.0,1.092,1.153,0.0,0.0,0.0,1.125,0.0,0.0,0.0,0.0,2.0,0.446,0.0,18.375,0.8,0.0,0.0,0.0,1.0,4.712,4.583,0.0,9.303,0.0,0.0,1
4.5,4.1188,1.0,0.0,0.0,0.0,0.0,32.0,3.0,3.0,0.0,0.0,4.808,4.3,10.919,9.0,0.967,1.14,0.0,0.0,0.0,1.211,0.0,0.0,0.0,0.0,2.121,0.0,0.0,0.0,10.634,0.0,0.0,0.0,0.0,3.939,1.622,0.0,9.326,0.0,0.0,1
4.709,2.1739,0.0,0.0,0.0,0.0,3.0,50.0,0.0,1.0,0.0,0.0,3.558,0.544,10.149,2.0,0.986,1.104,0.0,0.0,0.0,1.304,2.0,0.0,0.0,0.0,2.259,-0.001,0.0,0.0,2.952,0.0,1.0,0.0,1.0,3.676,2.179,0.0,8.558,0.0,0.0,0
4.732,2.1796,0.0,0.0,0.0,0.0,4.0,48.1,0.0,2.0,0.0,0.0,3.633,0.648,10.3,4.0,0.998,1.108,0.0,0.0,0.0,1.276,2.0,0.0,0.0,0.0,2.275,0.0,0.0,0.0,3.095,0.0,2.0,0.0,2.0,3.7,2.411,0.0,8.654,0.0,0.0,0
5.236,4.6932,1.0,0.0,0.0,0.0,0.0,17.6,0.0,4.0,0.0,0.0,3.144,1.406,9.967,9.0,1.041,1.155,0.0,0.0,0.0,1.136,0.0,0.0,0.0,0.0,2.189,-0.09,0.0,10.653,1.309,0.0,0.0,0.0,0.0,4.421,3.038,0.0,8.962,0.0,0.0,0
4.912,3.4643,3.0,0.0,0.0,0.0,3.0,50.0,0.0,0.0,0.0,0.0,3.588,0.881,9.863,0.0,1.052,1.09,0.0,0.0,0.0,1.388,1.0,0.0,1.0,0.0,2.264,-0.025,0.0,0.0,0.95,0.0,3.0,0.0,0.0,4.139,2.593,0.0,9.097,0.0,3.0,0
4.642,3.0494,0.0,0.0,2.0,0.0,2.0,40.0,1.0,0.0,2.0,0.0,3.08,1.187,9.631,0.0,0.976,1.129,0.0,0.0,0.0,1.275,1.0,0.0,0.0,0.0,2.2,-0.024,0.0,0.0,1.487,0.0,1.0,2.0,1.0,3.634,1.981,1.0,8.001,0.0,0.0,0
4.675,2.1615,0.0,0.0,0.0,0.0,2.0,52.0,0.0,0.0,0.0,0.0,3.478,0.0,9.971,0.0,0.972,1.1,0.0,0.0,0.0,1.336,2.0,0.0,0.0,0.0,2.236,0.001,0.0,0.0,2.829,0.0,0.0,0.0,0.0,3.633,1.91,0.0,8.453,0.0,0.0,0
3.732,2.3783,1.0,0.0,0.0,0.0,0.0,29.4,2.0,0.0,0.0,0.0,3.605,1.585,8.16,0.0,0.972,1.137,0.0,0.0,0.0,1.297,0.0,1.0,0.0,0.0,1.802,-0.187,1.0,0.0,2.488,0.0,0.0,0.0,0.0,6.866,1.792,0.0,11.564,0.0,1.0,0
4.789,2.8739,0.0,0.0,0.0,0.0,0.0,30.8,3.0,4.0,0.0,-0.318,3.354,1.425,10.091,6.0,1.019,1.144,0.0,0.0,0.0,1.149,1.0,0.0,0.0,0.0,2.274,0.004,0.0,10.582,2.257,0.0,0.0,0.0,0.0,3.477,2.556,0.0,8.121,0.0,0.0,1
5.51,2.4441,0.0,0.0,0.0,1.0,3.0,46.9,2.0,1.0,0.0,0.0,3.674,0.703,10.717,2.0,0.981,1.11,0.0,0.0,0.0,1.291,2.0,0.0,0.0,0.0,2.412,0.0,0.0,0.0,2.589,0.0,1.0,0.0,1.0,3.767,2.141,0.0,8.7,0.0,0.0,0
5.313,3.4001,1.0,0.0,0.0,0.0,2.0,36.8,1.0,3.0,0.0,0.0,3.493,1.16,10.388,6.0,1.031,1.116,0.0,0.0,0.0,1.257,1.0,0.0,0.0,0.0,2.311,-0.008,0.0,20.999,1.833,0.0,1.0,0.0,1.0,4.735,3.114,0.0,9.506,0.0,0.0,1
5.418,3.1295,10.0,0.0,0.0,0.0,12.0,54.5,0.0,0.0,0.0,0.0,5.692,0.72,11.151,0.0,1.078,1.022,0.0,0.0,0.0,1.617,2.0,1.0,0.0,0.0,2.532,0.0,1.0,0.0,2.359,0.0,10.0,0.0,0.0,6.991,2.159,0.0,13.877,0.0,10.0,0
4.655,4.0026,0.0,0.0,0.0,0.0,0.0,31.8,2.0,3.0,0.0,-0.11,3.176,1.761,9.723,6.0,1.013,1.142,0.0,0.0,0.0,1.161,0.0,0.0,0.0,0.0,2.107,-0.027,0.0,10.614,2.989,0.0,0.0,0.0,1.0,3.531,2.967,0.0,8.001,0.0,0.0,1
5.099,2.2523,0.0,0.0,0.0,1.0,0.0,35.1,2.0,2.0,0.0,1.47,3.533,1.938,10.469,3.0,0.983,1.135,0.0,0.0,0.0,1.209,1.0,0.0,0.0,0.0,2.236,-0.001,0.0,10.55,3.879,1.0,0.0,0.0,1.0,3.429,2.283,0.0,8.257,0.0,0.0,1
4.236,3.0679,0.0,0.0,1.0,0.0,0.0,32.8,1.0,1.0,1.0,-0.156,3.929,3.554,10.042,1.0,0.97,1.141,0.0,0.0,0.0,1.209,0.0,0.0,0.0,0.0,1.995,0.0,0.0,10.599,9.701,0.0,0.0,1.0,2.0,3.309,1.903,1.0,8.382,0.0,0.0,1
4.651,2.7156,0.0,0.0,0.0,0.0,0.0,31.3,0.0,1.0,0.0,0.292,2.826,0.917,9.502,3.0,0.998,1.148,0.0,0.0,0.0,1.19,1.0,0.0,0.0,0.0,2.214,-0.074,0.0,10.5,0.918,0.0,0.0,2.0,0.0,3.482,2.452,1.0,7.624,0.0,0.0,1
4.562,3.1831,2.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,3.373,0.875,9.54,0.0,1.025,1.094,0.0,0.0,0.0,1.372,1.0,0.0,1.0,0.0,2.17,0.045,0.0,0.0,1.14,0.0,2.0,0.0,0.0,3.955,2.444,0.0,8.792,0.0,2.0,0
4.214,3.5181,1.0,0.0,0.0,0.0,0.0,27.3,1.0,2.0,0.0,-0.738,2.953,1.459,8.755,1.0,1.057,1.146,0.0,0.0,0.0,1.174,0.0,0.0,1.0,0.0,1.902,-0.263,0.0,9.587,2.052,0.0,0.0,0.0,0.0,3.815,3.296,0.0,8.172,0.0,1.0,1
5.489,2.1976,0.0,0.0,0.0,2.0,4.0,35.0,7.0,3.0,0.0,-0.117,4.423,3.682,11.345,8.0,0.974,1.135,0.0,0.0,0.0,1.225,1.0,0.0,0.0,0.0,2.466,0.0,0.0,12.336,11.779,0.0,1.0,0.0,1.0,3.854,1.943,0.0,9.163,0.0,0.0,0
4.739,2.1754,0.0,0.0,3.0,0.0,3.0,42.9,2.0,0.0,6.0,0.0,3.72,1.085,10.361,0.0,0.979,1.123,0.0,0.0,0.0,1.288,2.0,0.0,0.0,1.0,2.279,0.0,0.0,0.0,3.551,0.0,3.0,8.0,2.0,3.688,1.961,2.0,8.671,0.0,0.0,0
4.383,3.2291,0.0,0.0,0.0,0.0,0.0,32.6,2.0,2.0,0.0,0.022,4.136,3.882,10.272,4.0,0.97,1.14,0.0,0.0,0.0,1.199,0.0,0.0,0.0,0.0,2.058,0.0,0.0,11.783,11.382,0.0,0.0,0.0,0.0,3.366,1.789,0.0,8.51,0.0,0.0,1
5.086,3.6943,0.0,0.0,0.0,1.0,0.0,25.0,3.0,2.0,0.0,0.0,2.62,0.918,9.771,3.0,1.005,1.156,0.0,0.0,0.0,1.104,0.0,0.0,0.0,0.0,2.074,-0.23,0.0,0.0,1.372,0.0,0.0,0.0,1.0,3.31,2.792,0.0,7.266,0.0,0.0,0
4.596,3.1276,0.0,0.0,2.0,0.0,2.0,41.2,1.0,0.0,2.0,0.0,2.984,0.875,9.54,0.0,0.979,1.127,0.0,0.0,0.0,1.291,1.0,0.0,0.0,0.0,2.175,0.043,0.0,0.0,1.069,0.0,1.0,2.0,2.0,3.632,2.167,1.0,7.954,0.0,0.0,0
5.175,3.9016,0.0,0.0,0.0,1.0,0.0,29.6,3.0,3.0,0.0,-0.239,3.227,1.859,10.165,3.0,1.002,1.146,0.0,0.0,0.0,1.146,0.0,0.0,0.0,0.0,2.175,0.014,0.0,10.355,3.341,0.0,0.0,0.0,0.0,3.389,2.538,0.0,7.979,0.0,0.0,1
5.035,2.2675,0.0,0.0,0.0,0.0,2.0,50.0,0.0,2.0,0.0,-0.271,3.703,0.625,10.385,6.0,0.998,1.104,0.0,0.0,0.0,1.277,2.0,0.0,0.0,0.0,2.328,0.0,0.0,11.895,3.098,0.0,0.0,0.0,1.0,3.73,2.458,0.0,8.718,0.0,0.0,1
4.236,2.9329,0.0,0.0,1.0,0.0,0.0,31.4,1.0,1.0,1.0,-0.155,3.64,3.128,9.766,1.0,0.972,1.144,0.0,0.0,0.0,1.192,0.0,0.0,0.0,0.0,1.991,0.0,0.0,10.523,7.244,0.0,0.0,1.0,2.0,3.309,1.981,1.0,8.07,0.0,0.0,0
4.816,3.2336,1.0,0.0,6.0,0.0,0.0,28.6,3.0,0.0,11.0,0.0,3.637,1.59,10.18,0.0,1.009,1.161,0.0,0.0,0.0,1.221,1.0,0.0,1.0,0.0,2.294,0.001,0.0,0.0,2.457,0.0,0.0,3.0,2.0,3.951,2.282,5.0,8.773,0.0,1.0,0
5.371,3.236,0.0,0.0,0.0,1.0,3.0,39.3,4.0,1.0,0.0,0.0,3.351,1.124,10.524,3.0,0.978,1.126,0.0,0.0,0.0,1.273,1.0,0.0,0.0,0.0,2.364,0.004,0.0,0.0,1.718,0.0,1.0,0.0,1.0,3.765,2.188,0.0,8.354,0.0,0.0,0
5.656,2.6715,2.0,0.0,0.0,1.0,4.0,45.7,1.0,3.0,0.0,-0.741,4.116,1.33,10.978,9.0,1.02,1.11,0.0,0.0,0.0,1.279,2.0,0.0,1.0,0.0,2.481,0.0,0.0,12.298,2.211,0.0,2.0,0.0,1.0,3.944,2.562,0.0,9.362,0.0,2.0,0
4.659,3.7176,2.0,0.0,0.0,0.0,0.0,23.1,0.0,4.0,0.0,-2.138,3.714,2.128,10.094,4.0,1.042,1.144,0.0,0.0,0.0,1.174,0.0,0.0,0.0,0.0,2.125,-0.002,0.0,20.538,4.56,0.0,0.0,4.0,6.0,4.061,3.333,2.0,8.992,0.0,0.0,1
4.732,3.3803,2.0,0.0,0.0,0.0,3.0,46.2,0.0,1.0,0.0,0.0,3.462,0.881,9.803,2.0,1.048,1.103,0.0,0.0,0.0,1.328,1.0,0.0,1.0,0.0,2.236,-0.026,0.0,0.0,0.95,0.0,3.0,0.0,1.0,3.998,2.802,0.0,8.868,0.0,2.0,0
4.17,3.1898,0.0,0.0,0.0,0.0,0.0,20.0,1.0,2.0,0.0,-0.968,2.533,0.971,8.597,0.0,1.052,1.175,0.0,0.0,0.0,1.032,0.0,0.0,0.0,0.0,1.848,0.441,0.0,9.243,1.542,0.0,0.0,1.0,3.0,3.326,4.033,1.0,7.273,0.0,0.0,1
4.935,3.5136,3.0,0.0,0.0,0.0,4.0,46.2,0.0,1.0,0.0,0.0,4.069,0.861,10.06,2.0,1.066,1.091,0.0,0.0,0.0,1.379,1.0,1.0,1.0,0.0,2.303,0.014,1.0,0.0,1.047,0.0,4.0,0.0,1.0,6.88,2.764,0.0,11.635,0.0,3.0,0
5.301,3.2179,3.0,0.0,0.0,0.0,1.0,33.3,1.0,4.0,0.0,-0.331,4.046,2.058,10.721,7.0,1.011,1.115,0.0,0.0,0.0,1.309,1.0,0.0,0.0,0.0,2.36,0.0,0.0,12.071,2.598,0.0,0.0,0.0,0.0,4.824,2.42,0.0,9.789,0.0,0.0,0
5.401,3.3983,6.0,0.0,0.0,0.0,6.0,34.6,3.0,1.0,0.0,0.0,4.883,2.184,11.058,5.0,0.998,1.12,0.0,0.0,0.0,1.391,1.0,0.0,1.0,0.0,2.466,0.0,0.0,0.0,3.079,0.0,6.0,0.0,0.0,10.323,2.159,0.0,14.019,0.0,5.0,0
5.131,2.5259,0.0,0.0,0.0,0.0,3.0,50.0,0.0,3.0,0.0,-0.688,3.829,1.126,10.558,9.0,1.009,1.104,0.0,0.0,0.0,1.269,2.0,0.0,0.0,0.0,2.384,0.0,0.0,23.875,2.895,0.0,0.0,0.0,0.0,3.833,2.546,0.0,8.899,1.0,0.0,0
4.994,3.2017,0.0,0.0,2.0,0.0,2.0,37.5,2.0,2.0,1.0,-0.425,3.582,1.805,10.269,6.0,0.995,1.132,0.0,0.0,0.0,1.221,1.0,0.0,0.0,0.0,2.322,-0.001,0.0,11.111,2.668,0.0,1.0,0.0,1.0,3.713,2.322,1.0,8.49,0.0,0.0,0
5.029,2.5966,0.0,0.0,0.0,0.0,4.0,46.7,0.0,4.0,0.0,-0.761,3.837,1.418,10.634,10.0,1.02,1.111,0.0,0.0,0.0,1.254,3.0,0.0,0.0,0.0,2.403,0.0,0.0,22.765,2.586,0.0,0.0,0.0,0.0,3.919,2.611,0.0,8.958,2.0,0.0,0
4.783,3.2813,1.0,0.0,2.0,0.0,2.0,53.8,0.0,0.0,2.0,0.0,3.333,1.187,9.668,0.0,1.015,1.098,0.0,0.0,0.0,1.363,1.0,0.0,1.0,0.0,2.222,-0.026,0.0,0.0,1.358,0.0,1.0,1.0,0.0,3.925,2.66,1.0,8.631,0.0,1.0,0
4.965,3.6476,2.0,0.0,1.0,0.0,3.0,42.9,0.0,2.0,2.0,0.0,3.647,1.16,10.099,4.0,1.084,1.117,0.0,1.0,0.0,1.295,1.0,0.0,1.0,0.0,2.305,-0.008,0.0,20.473,1.553,0.0,3.0,2.0,0.0,4.054,3.202,1.0,9.118,0.0,2.0,0
4.919,1.1387,0.0,0.0,2.0,0.0,4.0,41.0,0.0,4.0,8.0,0.0,4.322,0.0,11.129,0.0,0.998,1.125,0.0,0.0,0.0,1.204,6.0,0.0,0.0,0.0,2.399,0.0,0.0,0.0,5.538,0.0,2.0,8.0,0.0,3.731,1.919,2.0,9.366,0.0,0.0,0
5.029,3.5846,0.0,0.0,2.0,0.0,3.0,40.0,2.0,2.0,3.0,0.0,3.356,1.16,10.122,4.0,1.015,1.129,0.0,1.0,0.0,1.26,1.0,0.0,0.0,0.0,2.318,-0.008,0.0,20.759,1.572,0.0,1.0,2.0,0.0,3.882,2.818,1.0,8.586,0.0,0.0,0
4.517,2.6422,0.0,0.0,2.0,0.0,1.0,40.0,1.0,0.0,1.0,0.0,3.073,1.409,9.391,0.0,0.976,1.129,0.0,0.0,0.0,1.266,1.0,0.0,0.0,0.0,2.149,-0.024,0.0,0.0,2.036,0.0,0.0,1.0,2.0,3.553,2.074,1.0,7.884,0.0,0.0,1
5.106,2.5769,0.0,0.0,0.0,0.0,4.0,47.1,2.0,0.0,0.0,0.0,3.656,1.0,10.411,0.0,0.969,1.11,0.0,0.0,0.0,1.311,2.0,0.0,0.0,0.0,2.384,0.0,0.0,0.0,2.266,0.0,0.0,0.0,0.0,3.798,1.854,0.0,8.644,0.0,0.0,0
4.982,2.3934,0.0,0.0,0.0,0.0,0.0,42.1,0.0,3.0,0.0,-0.686,3.339,0.762,10.226,8.0,1.027,1.12,0.0,0.0,0.0,1.204,3.0,0.0,0.0,0.0,2.424,0.004,0.0,21.884,1.027,2.0,0.0,0.0,0.0,3.693,2.773,0.0,8.297,0.0,0.0,0
4.958,3.552,0.0,0.0,1.0,0.0,3.0,38.9,1.0,3.0,3.0,0.0,3.375,1.16,10.099,6.0,1.041,1.132,0.0,1.0,0.0,1.226,1.0,0.0,0.0,0.0,2.303,-0.008,0.0,20.514,1.602,0.0,2.0,2.0,1.0,3.876,3.182,1.0,8.601,0.0,0.0,0
4.562,3.1356,2.0,0.0,0.0,0.0,2.0,50.0,0.0,0.0,0.0,0.0,4.225,0.875,9.54,0.0,1.009,1.077,0.0,0.0,0.0,1.482,1.0,1.0,0.0,0.0,2.17,0.043,1.0,0.0,1.14,0.0,2.0,0.0,0.0,6.886,2.104,0.0,12.272,0.0,2.0,0
4.951,2.7402,0.0,0.0,0.0,0.0,2.0,38.7,2.0,3.0,0.0,-0.464,3.59,2.071,10.241,9.0,1.002,1.127,0.0,0.0,0.0,1.223,1.0,0.0,0.0,0.0,2.29,-0.001,0.0,11.465,3.744,0.0,1.0,0.0,1.0,3.743,2.522,0.0,8.502,1.0,0.0,1
5.103,2.7331,0.0,0.0,0.0,0.0,2.0,55.6,0.0,2.0,0.0,-0.185,3.46,0.73,10.265,6.0,1.017,1.092,0.0,0.0,0.0,1.294,3.0,0.0,0.0,0.0,2.393,-0.002,0.0,22.384,1.026,0.0,0.0,0.0,0.0,3.843,2.722,0.0,8.577,0.0,0.0,0
4.303,3.3317,0.0,0.0,0.0,0.0,0.0,34.8,3.0,1.0,0.0,1.559,3.027,1.837,9.389,1.0,0.979,1.135,0.0,0.0,0.0,1.236,0.0,0.0,0.0,0.0,2.0,0.042,0.0,10.396,3.193,0.0,0.0,0.0,0.0,3.349,2.37,0.0,7.827,0.0,0.0,1
4.782,3.1979,1.0,0.0,1.0,0.0,2.0,41.2,1.0,2.0,2.0,0.0,3.507,1.273,9.947,4.0,1.043,1.124,0.0,1.0,0.0,1.26,1.0,0.0,1.0,0.0,2.251,-0.008,0.0,20.346,1.951,0.0,1.0,2.0,0.0,3.848,2.995,1.0,8.81,0.0,1.0,0
4.774,2.8791,0.0,0.0,0.0,0.0,1.0,45.0,1.0,1.0,0.0,0.209,3.211,1.461,9.724,3.0,0.987,1.114,0.0,0.0,0.0,1.264,1.0,0.0,0.0,0.0,2.214,0.014,0.0,11.013,1.964,0.0,0.0,0.0,0.0,3.652,2.383,0.0,8.162,0.0,0.0,1
4.655,3.6465,0.0,0.0,2.0,0.0,0.0,25.0,0.0,3.0,2.0,-1.641,3.198,1.761,9.723,3.0,1.036,1.164,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,2.107,-0.028,0.0,20.135,2.989,0.0,0.0,3.0,5.0,3.445,3.567,2.0,8.044,0.0,0.0,1
3.618,3.2048,1.0,0.0,0.0,0.0,0.0,44.4,0.0,0.0,0.0,0.0,2.816,0.0,8.412,0.0,0.983,1.083,0.0,0.0,0.0,1.476,1.0,0.0,0.0,0.0,2.0,-0.214,0.0,0.0,0.579,0.0,0.0,0.0,0.0,4.034,1.967,0.0,8.415,0.0,0.0,0
4.845,2.3287,2.0,1.0,6.0,0.0,4.0,46.2,0.0,0.0,8.0,0.0,3.89,0.625,10.367,0.0,1.01,1.114,1.0,0.0,0.0,1.32,2.0,0.0,1.0,0.0,2.285,0.0,0.0,0.0,3.574,0.0,4.0,6.0,2.0,3.929,2.243,2.0,9.172,0.0,2.0,0
4.91,2.7414,0.0,0.0,0.0,0.0,2.0,52.9,0.0,2.0,0.0,-0.302,3.364,0.629,10.06,5.0,1.018,1.098,0.0,0.0,0.0,1.279,3.0,0.0,0.0,0.0,2.333,0.004,0.0,10.717,1.207,0.0,1.0,0.0,0.0,3.767,2.5,0.0,8.427,0.0,0.0,1
4.481,3.8606,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,3.0,0.0,3.135,1.895,9.292,0.0,0.971,1.136,0.0,0.0,0.0,1.285,0.0,0.0,0.0,0.0,2.074,-0.024,0.0,0.0,2.02,0.0,0.0,3.0,0.0,3.257,2.15,1.0,7.746,0.0,0.0,0
5.42,3.2399,0.0,0.0,0.0,4.0,2.0,34.5,10.0,4.0,0.0,0.0,4.009,1.912,11.411,16.0,0.988,1.136,0.0,0.0,0.0,1.206,1.0,0.0,0.0,0.0,2.409,0.0,0.0,0.0,4.536,0.0,0.0,0.0,0.0,3.753,2.097,0.0,8.931,0.0,0.0,0
